time,leaflet,angle,x,y,z
121000.0,1,17.606671179575358,-0.10181364,-0.284831,-0.9531554
122000.0,0,15.178195621605209,0.09759032,-0.24295464,0.9651162
122000.0,1,18.294369177733614,-0.062076595,-0.30769995,-0.9494563
123000.0,0,13.837768931413454,0.1278119,-0.20215873,0.9709768
123000.0,1,15.980351705538624,-0.05646262,-0.26945558,-0.96135616
124000.0,0,15.741925674623117,0.16374822,-0.21631645,0.9624935
124000.0,1,15.322066292042194,-0.06759549,-0.2554526,-0.96445566
125000.0,1,14.119112945014194,-0.090479106,-0.22653832,-0.96979064
125000.0,0,16.625082767867944,0.15287249,-0.24184237,0.9581974
126000.0,0,16.650345886200924,0.1703942,-0.23035952,0.9580711
126000.0,1,16.9140583858551,-0.04718265,-0.28708553,-0.9567422
127000.0,0,14.082905934436017,0.14462957,-0.19567755,0.9699446
127000.0,1,16.62706459258885,-0.044749357,-0.28262028,-0.95818746
128000.0,0,16.651799417053688,0.13312998,-0.25375175,0.9580639
128000.0,1,17.8757156748772,-0.07330062,-0.29807281,-0.9517246
129000.0,0,16.21148517447535,0.14121282,-0.24083692,0.96023774
129000.0,1,17.055983007255122,-0.012026294,-0.2930593,-0.9560186
130000.0,0,14.520651234385781,0.15350214,-0.1982478,0.9680573
130000.0,1,15.230880657400775,-0.008111965,-0.26258394,-0.96487504
131000.0,0,15.7845667524208,0.14403322,-0.23075941,0.9622913
131000.0,1,16.010046369117788,-0.029399833,-0.2742345,-0.96121335
132000.0,1,17.71463528434066,-0.038274035,-0.30185962,-0.9525838
132000.0,0,15.449022390822815,0.07843871,-0.25457054,0.9638678
133000.0,0,15.583284863193489,0.11539622,-0.24259122,0.9632409
133000.0,1,17.92339489373734,-0.039156467,-0.30524397,-0.9514688
134000.0,0,17.120022320432273,0.11800993,-0.2696849,0.95569015
134000.0,1,17.690432294014585,0.018621089,-0.30330288,-0.95271224
135000.0,0,17.092017497396288,0.15147859,-0.25186437,0.955834
135000.0,1,17.214977948170883,0.020880941,-0.29522032,-0.95520097
136000.0,0,17.38094228079969,0.12759492,-0.27010223,0.95433974
136000.0,1,17.716475871921062,-0.011163297,-0.30410218,-0.952574
137000.0,0,17.744175098796795,0.1439674,-0.26861995,0.95242673
137000.0,1,18.647933287108884,-0.015860023,-0.31935862,-0.9475012
138000.0,1,17.676413009200246,-0.039384976,-0.30107588,-0.9527865
138000.0,0,18.36923548765544,0.1893828,-0.2518871,0.94904536
139000.0,1,16.78515358809372,-0.044384,-0.2853527,-0.9573943
139000.0,0,15.131782488516182,0.11268309,-0.2354664,0.965328
140000.0,0,15.970189632104159,0.12724194,-0.24394678,0.9614049
140000.0,1,16.173178562045194,-0.008596484,-0.27840894,-0.9604241
141000.0,0,17.74258330505151,0.18836375,-0.23955421,0.95243526
141000.0,1,16.65231187384282,-0.004801481,-0.28652304,-0.95806134
142000.0,0,15.310895526807867,0.14998338,-0.2173265,0.9645072
142000.0,1,17.830233136558803,0.036723375,-0.30398753,-0.95196795
143000.0,0,14.496604464588703,0.104781516,-0.22733735,0.9681625
143000.0,1,16.688978811160098,-0.0145786675,-0.28680605,-0.9578777
144000.0,0,18.116917880941283,0.1210206,-0.28644094,0.95042396
144000.0,1,16.55975001249851,-0.025744047,-0.2838501,-0.958523
145000.0,0,16.720949878602138,0.13296282,-0.25514382,0.95771736
145000.0,1,16.520871485048787,-0.049054686,-0.2801017,-0.95871615
146000.0,1,14.673909299876186,-0.008984101,-0.2531582,-0.9673832
146000.0,0,17.45269647921272,0.09225527,-0.28537682,0.9539649
147000.0,0,15.603193088104897,0.043622203,-0.2654127,0.9631475
147000.0,1,15.449509093157388,-0.06581002,-0.25813216,-0.9638656
148000.0,0,17.811654169437134,0.124000706,-0.27962816,0.95206714
148000.0,1,17.044347345115995,-0.045679055,-0.28953058,-0.9560782
149000.0,0,18.817278048428996,0.11459747,-0.30150744,0.946552
149000.0,1,17.62831306411394,-0.11798721,-0.2789115,-0.9530411
150000.0,0,18.544568732719494,0.1119148,-0.29770124,0.94807655
150000.0,1,17.663777555413446,-0.08177937,-0.29220256,-0.9528535
151000.0,0,15.752181839236451,0.11956053,-0.24373175,0.96244484
151000.0,1,18.600261087580066,-0.09169695,-0.30549872,-0.9477669
152000.0,0,17.483596914362188,0.08529709,-0.2880699,0.95380294
152000.0,1,16.83417241116291,-0.093256064,-0.274177,-0.95714694
153000.0,1,18.704807900611684,-0.048660602,-0.31697917,-0.9471834
153000.0,0,18.68033197739524,0.13120589,-0.29218027,0.9473202
154000.0,0,17.939844669244323,0.12488902,-0.28156352,0.95138043
154000.0,1,20.472391323755375,-0.06374378,-0.3438983,-0.93684083
155000.0,0,18.107338669605152,0.11948521,-0.28691265,0.95047593
155000.0,1,20.570462957864294,-0.10283988,-0.335972,-0.9362408
156000.0,0,18.074863079084647,0.14588532,-0.27382183,0.9506519
156000.0,1,18.31860373604991,-0.057489175,-0.30899826,-0.9493235
157000.0,0,16.721923182049654,0.11374616,-0.26428884,0.9577125
157000.0,1,18.278042203703137,-0.07675265,-0.30409196,-0.94954574
158000.0,0,17.468710517446375,0.13309781,-0.26906508,0.953881
158000.0,1,18.359675605432983,-0.06252657,-0.30871275,-0.9490979
159000.0,1,16.798688309565932,-0.017171748,-0.28849941,-0.9573261
159000.0,0,17.831604933412198,0.08927986,-0.2929166,0.9519606
160000.0,1,16.896430334573182,-0.049349878,-0.28642243,-0.9568317
160000.0,0,17.416632700829958,0.15193029,-0.25789216,0.9541535
161000.0,0,18.057925754425124,0.08510225,-0.29806742,0.9507436
161000.0,1,19.886711883493348,-0.09162425,-0.3275895,-0.94036704
162000.0,0,16.872408194216206,0.12356656,-0.26262414,0.95695347
162000.0,1,17.577687974451976,-0.042767372,-0.2989551,-0.95330834
163000.0,0,17.85055481701886,0.13414727,-0.27562368,0.95185924
163000.0,1,17.389137365963734,-0.05469764,-0.29381186,-0.954297
164000.0,0,15.22743540378105,0.12103365,-0.23310219,0.96489084
164000.0,1,17.992092116017574,-0.057537705,-0.3034795,-0.95109916
165000.0,0,17.299760687197594,0.13667302,-0.26410216,0.95476204
165000.0,1,17.78675113877071,0.0068877125,-0.30539745,-0.95220006
166000.0,1,16.669226265659717,-0.03647642,-0.28451747,-0.9579767
166000.0,0,17.78848443198319,0.122111306,-0.28003836,0.95219076
167000.0,1,15.54401827885178,-0.04581526,-0.26403317,-0.9634248
167000.0,0,16.56970377779072,0.07747657,-0.27445588,0.9584735
168000.0,0,17.192773800973757,0.119436815,-0.27038282,0.95531565
168000.0,1,17.422290969009964,-0.049182516,-0.29534498,-0.9541239
169000.0,0,15.833180242014617,0.10566027,-0.25154763,0.96206015
169000.0,1,16.466982699658303,-0.034687165,-0.28133264,-0.95898324
170000.0,0,15.477662315807649,0.10378602,-0.24585406,0.96373457
170000.0,1,16.293254051075934,-0.027406998,-0.27921176,-0.95983833
171000.0,0,16.16136689267279,0.080701016,-0.26638803,0.9604816
171000.0,1,17.53565153928173,-0.07423481,-0.29201093,-0.95352966
172000.0,0,14.983130637346324,0.112058565,-0.23298734,0.966002
172000.0,1,17.441203582657067,-0.059646577,-0.29373217,-0.95402503
173000.0,0,16.053117773296776,0.13573475,-0.24092329,0.9610057
173000.0,1,17.71951745744869,-0.045454893,-0.30094418,-0.9525578
174000.0,1,17.75817672125035,-0.0356556,-0.30290893,-0.9523522
174000.0,0,16.478894251503355,0.08154474,-0.27168864,0.95892423
175000.0,0,15.336379553614837,0.11862272,-0.23639207,0.9643896
175000.0,1,15.329727891753862,-0.04568663,-0.26039603,-0.9644204
176000.0,0,15.963075342383847,0.1062173,-0.25367844,0.96143913
176000.0,1,17.623609475821326,-0.016930254,-0.30228886,-0.953066
177000.0,0,13.780222551866057,0.08594273,-0.22215374,0.97121656
177000.0,1,14.991041044090906,-0.014986475,-0.25823358,-0.9659663
178000.0,0,15.470571082990851,0.12200708,-0.2372054,0.9637676
178000.0,1,17.98683969170358,-0.032362793,-0.30709812,-0.95112747
179000.0,0,14.695948816481707,0.11697579,-0.2251113,0.9672857
179000.0,1,16.335865631215427,-0.06538501,-0.27356216,-0.95962936
180000.0,0,15.52750636436191,0.06428357,-0.25986817,0.963502
180000.0,1,14.986050092177749,-0.014594961,-0.2581718,-0.96598876
181000.0,1,16.827969033661248,-0.0781093,-0.2787629,-0.95717824
181000.0,0,15.841614482732957,0.07854226,-0.2614358,0.96202
182000.0,0,14.777132490787771,0.11768015,-0.22628945,0.96692526
182000.0,1,17.10553756753322,-0.068886116,-0.28595248,-0.9557646
183000.0,0,14.368573466251737,0.12505618,-0.21434467,0.96871936
183000.0,1,15.970499458468566,0.020387564,-0.27438617,-0.9614035
184000.0,0,17.687611207042604,0.1259705,-0.27648225,0.9527272
184000.0,1,17.21750432054759,0.02342905,-0.29507127,-0.955188
185000.0,0,16.963043733062907,0.15609995,-0.24648266,0.95649314
185000.0,1,19.644678177399612,-0.0062251654,-0.3361285,-0.9417956
186000.0,0,16.83424316507823,0.121955104,-0.26267347,0.9571466
186000.0,1,18.05186585184842,0.00090373284,-0.30987653,-0.95077634
187000.0,1,18.42085686111477,0.011087493,-0.31579995,-0.94876105
187000.0,0,15.891854430040048,0.09510436,-0.25677606,0.9617802
188000.0,1,18.61823964921561,-0.036523513,-0.31716505,-0.9476668
188000.0,0,15.538014301622093,0.12701845,-0.23584901,0.96345294
189000.0,0,15.08811694089141,0.10373635,-0.23874076,0.9655266
189000.0,1,16.974476638182267,-0.005652084,-0.291891,-0.95643485
190000.0,0,15.226109559763342,0.08806936,-0.24742228,0.96489686
190000.0,1,18.6905653520939,0.024538534,-0.31951618,-0.947263
191000.0,0,15.405707302786665,0.070452556,-0.25613976,0.9640689
191000.0,1,17.489438211127634,-0.044078004,-0.29727998,-0.95377237
192000.0,0,17.233822365308363,0.096433595,-0.28013852,0.95510364
192000.0,1,18.307615339309592,-0.004031786,-0.3140928,-0.94938374
193000.0,0,15.415127121550597,0.09619222,-0.24779524,0.96402526
193000.0,1,15.812501586006391,0.0029401418,-0.27247438,-0.96215856
194000.0,1,15.653671540437529,0.03046061,-0.2680971,-0.96291023
194000.0,0,16.557520689013153,0.11065078,-0.26261896,0.9585341
195000.0,1,17.09130868526603,0.035034955,-0.29179972,-0.9558376
195000.0,0,16.864747088910608,0.10980966,-0.2685287,0.9569922
196000.0,0,15.528909586331931,0.09884472,-0.24880953,0.96349543
196000.0,1,18.67775089932914,0.013682042,-0.3199528,-0.9473347
197000.0,0,15.13651768326708,0.09942549,-0.24145012,0.9653064
197000.0,1,16.576803567897713,0.023162361,-0.2843585,-0.95843816
198000.0,0,13.561774361594685,0.09304477,-0.21524383,0.97211766
198000.0,1,17.36626916133048,0.033572845,-0.2965848,-0.95441616
199000.0,0,15.719781374587166,0.13015637,-0.23762137,0.96259826
199000.0,1,17.12715510152725,-0.014007211,-0.29416013,-0.95565355
200000.0,0,14.826098490962131,0.13412875,-0.21791574,0.96670693
